,location,make_year,brand,model,price,km_driven,fuel_type,transmission,registration_year,insurance_type,no_of_seats,ownership,power,cc,mileage
1623,bangalore,2019,Maruti,Ciaz,793000,11218,Petrol,  Automatic,2019,Expired,5,First Owner,103.25,1462.0,20.28
1624,bangalore,2021,Kia,Sonet,1200000,28000,Diesel,  Manual,2021,Comprehensive,5,First Owner,98.63,1493.0,18.0
1625,bangalore,2017,Hyundai,Creta,1145000,94000,Diesel,  Manual,2017,Expired,5,First Owner,126.2,1582.0,19.67
1626,bangalore,2016,Renault,KWID,310000,38965,Petrol,  Manual,2016,Comprehensive,5,Second Owner,53.3,799.0,25.17
1627,bangalore,2016,Maruti,Baleno,550000,57856,Petrol,  Automatic,2016,Comprehensive,5,First Owner,83.1,1197.0,21.4
1628,bangalore,2015,Maruti,Alto,289000,60000,Petrol,  Manual,2015,Third Party,5,Second Owner,67.05,998.0,23.95
1629,bangalore,2022,Kia,Sonet,1165000,41748,Diesel,  Automatic,2022,Expired,5,Second Owner,113.43,1493.0,18.0
1630,bangalore,2018,Hyundai,Grand,484999,42199,Petrol,  Manual,2018,Comprehensive,5,Second Owner,81.86,1197.0,18.9
1631,bangalore,2022,Honda,Amaze,886999,11954,Petrol,  Automatic,2022,Comprehensive,5,First Owner,88.5,1199.0,18.3
1632,bangalore,2021,Hyundai,Venue,1044000,20316,Petrol,  Manual,2021,Expired,5,First Owner,118.41,998.0,16.0
1633,bangalore,2015,Maruti,Celerio,399000,40500,Petrol,  Automatic,2016,Comprehensive,5,First Owner,67.04,998.0,23.1
1634,bangalore,2022,Renault,KWID,545000,4700,Petrol,  Manual,2022,Comprehensive,5,First Owner,67.0,999.0,21.74
1635,bangalore,2020,Maruti,Ignis,590000,17000,Petrol,  Manual,2020,Expired,5,First Owner,81.8,1197.0,20.89
1636,bangalore,2022,Renault,Triber,672000,39380,Petrol,  Manual,2022,Comprehensive,7,First Owner,71.01,999.0,20.0
1637,bangalore,2019,Hyundai,Tucson,1935000,35330,Petrol,  Automatic,2019,Comprehensive,5,First Owner,152.88,1999.0,12.95
1638,bangalore,2023,Hyundai,Grand,802999,26427,Petrol,  Manual,2023,Comprehensive,5,First Owner,81.86,1197.0,20.7
1639,bangalore,2022,Volkswagen,Taigun,1330000,41021,Petrol,  Manual,2023,Comprehensive,5,First Owner,113.98,999.0,20.08
1640,bangalore,2011,Maruti,Swift,363000,62640,Petrol,  Manual,2011,Comprehensive,5,First Owner,85.8,1197.0,17.5
1641,bangalore,2022,Maruti,Celerio,600000,8000,Petrol,  Manual,2022,Comprehensive,5,Second Owner,65.71,998.0,24.97
1642,bangalore,2023,Hyundai,Tucson,3211000,7350,Petrol,  Automatic,2023,Comprehensive,5,First Owner,153.81,1999.0,13.0
1643,bangalore,2018,Skoda,Kodiaq,2525000,75000,Diesel,  Automatic,2019,Comprehensive,7,First Owner,148.0,1968.0,14.0
1644,bangalore,2020,Hyundai,Grand,563000,25264,Petrol,  Manual,2020,Comprehensive,5,First Owner,81.86,1197.0,18.9
1645,bangalore,2015,Hyundai,Grand,425000,47717,Petrol,  Manual,2015,Comprehensive,5,First Owner,82.0,1197.0,18.9
1646,bangalore,2019,Hyundai,Venue,994999,63036,Diesel,  Manual,2019,Comprehensive,5,Second Owner,88.76,1396.0,23.7
1647,bangalore,2016,Hyundai,Creta,869000,57968,Petrol,  Automatic,2016,Expired,5,First Owner,121.3,1591.0,13.0
1648,bangalore,2020,Kia,Seltos,1177000,34499,Petrol,  Manual,2020,Comprehensive,5,Second Owner,113.43,1353.0,16.8
1649,bangalore,2021,Kia,Seltos,1575000,31361,Petrol,  Automatic,2021,Zero Dep,5,First Owner,138.08,1353.0,16.5
1650,bangalore,2013,Maruti,A-Star,340000,34000,Petrol,  Automatic,2013,Comprehensive,5,First Owner,66.1,998.0,16.98
1651,bangalore,2019,Jeep,Compass,1601000,58500,Diesel,  Manual,2019,Expired,5,First Owner,170.0,1956.0,17.1
1652,bangalore,2019,Tata,Nexon,707000,29784,Petrol,  Automatic,2019,Zero Dep,5,First Owner,108.5,1198.0,17.0
1653,bangalore,2013,Maruti,Wagon,409999,35000,Petrol,  Manual,2013,Comprehensive,5,First Owner,67.04,998.0,20.51
1654,bangalore,2019,Hyundai,Creta,1109000,53920,Petrol,  Manual,2019,Comprehensive,5,First Owner,121.3,1591.0,15.8
1655,bangalore,2022,Renault,KWID,578000,16444,Petrol,  Manual,2022,Comprehensive,5,First Owner,67.0,999.0,21.74
1656,bangalore,2019,BMW,X3,3900000,77000,Diesel,  Automatic,2020,Comprehensive,5,First Owner,187.7,1995.0,14.0
1657,bangalore,2020,Maruti,Celerio,596000,15361,Petrol,  Manual,2020,Comprehensive,5,First Owner,67.05,998.0,21.63
1658,bangalore,2020,Kia,Seltos,1366000,34148,Petrol,  Automatic,2020,Expired,5,First Owner,138.08,1353.0,16.5
1659,bangalore,2016,Hyundai,Creta,831000,65300,Petrol,  Manual,2016,Expired,5,First Owner,121.3,1591.0,13.0
1660,bangalore,2017,Mercedes-Benz,E-Class,3875000,56000,Diesel,  Automatic,2017,Comprehensive,5,Second Owner,191.7,1950.0,14.0
1661,bangalore,2022,Maruti,Ertiga,1042000,32191,Petrol,  Manual,2022,Comprehensive,7,First Owner,93.7,1373.0,16.02
1662,bangalore,2016,Honda,City,695000,35000,Petrol,  Manual,2016,Comprehensive,5,First Owner,117.3,1497.0,17.8
1663,bangalore,2021,Kia,Sonet,1250000,19000,Petrol,  Automatic,2021,Expired,5,First Owner,118.36,998.0,18.3
1664,bangalore,2020,Land,Rover,5100000,46000,Diesel,  Automatic,2020,Comprehensive,5,Second Owner,245.4,1999.0,14.0
1665,bangalore,2016,Maruti,Wagon,383000,53359,Petrol,  Automatic,2016,Comprehensive,5,Second Owner,67.0,998.0,20.51
1666,bangalore,2022,Hyundai,Venue,1035000,17480,Diesel,  Manual,2022,Comprehensive,5,First Owner,98.6,1493.0,23.7
1667,bangalore,2019,Maruti,Ignis,591000,19337,Petrol,  Automatic,2019,Expired,5,Second Owner,81.8,1197.0,20.89
1668,bangalore,2009,Audi,A4,894999,85159,Petrol,  Automatic,2009,Comprehensive,5,Second Owner,142.48,1781.0,14.0
1669,bangalore,2021,Hyundai,Venue,1058000,36364,Petrol,  Manual,2021,Comprehensive,5,First Owner,82.0,1197.0,20.36
1670,bangalore,2022,Renault,KWID,549000,6535,Petrol,  Automatic,2022,Comprehensive,5,First Owner,67.0,999.0,24.04
1671,bangalore,2018,Tata,Nexon,686000,60000,Petrol,  Manual,2019,Expired,5,First Owner,108.5,1198.0,17.0
1672,bangalore,2020,MG,Hector,1499000,32849,Petrol,  Manual,2020,Comprehensive,5,First Owner,141.0,1451.0,14.16
1673,bangalore,2021,Renault,KWID,475000,20529,Petrol,  Manual,2021,Comprehensive,5,First Owner,67.0,999.0,21.74
1674,bangalore,2015,Mahindra,XUV500,649000,80500,Diesel,  Manual,2015,Comprehensive,7,First Owner,152.87,2179.0,15.1
1675,bangalore,2013,Hyundai,i10,350000,60000,Petrol,  Automatic,2013,Comprehensive,5,Second Owner,78.9,1197.0,16.95
1676,bangalore,2020,Kia,Seltos,1300000,25481,Petrol,  Manual,2020,Expired,5,First Owner,113.43,1497.0,16.8
1677,bangalore,2018,Mercedes-Benz,GLE,3750000,96000,Diesel,  Automatic,2019,Comprehensive,5,First Owner,201.15,2143.0,17.9
1678,bangalore,2016,Hyundai,Grand,503000,59284,Petrol,  Automatic,2017,Comprehensive,5,First Owner,82.0,1197.0,18.9
1679,bangalore,2015,Renault,KWID,325000,52000,Petrol,  Manual,2015,Expired,5,First Owner,53.3,799.0,25.17
1680,bangalore,2019,BMW,M,4400000,52000,Petrol,  Automatic,2019,Third Party,4,First Owner,443.8,2979.0,14.0
1681,bangalore,2016,Maruti,Baleno,612000,33268,Petrol,  Manual,2016,Comprehensive,5,First Owner,83.1,1197.0,21.4
1682,bangalore,2016,Hyundai,Creta,1075000,25000,Diesel,  Manual,2016,Expired,5,First Owner,88.7,1396.0,21.38
1683,bangalore,2017,Hyundai,i10,484999,36000,Petrol,  Manual,2017,Comprehensive,5,First Owner,68.05,1086.0,19.81
1684,bangalore,2015,Hyundai,Verna,650000,59000,Petrol,  Manual,2015,Comprehensive,5,First Owner,121.3,1591.0,17.01
1685,bangalore,2015,Maruti,S,550000,110826,Diesel,  Manual,2016,Comprehensive,5,Second Owner,88.5,1248.0,23.65
1686,bangalore,2013,Honda,Brio,335000,76000,Petrol,  Manual,2013,Expired,5,First Owner,86.8,1198.0,19.4
1687,bangalore,2022,Hyundai,i20,1275000,15587,Petrol,  Automatic,2022,Comprehensive,5,First Owner,118.41,998.0,20.25
1688,bangalore,2020,Hyundai,Venue,894999,40000,Petrol,  Manual,2020,Comprehensive,5,Second Owner,118.35,998.0,18.0
1689,bangalore,2021,Renault,KWID,401000,69874,Petrol,  Manual,2021,Comprehensive,5,First Owner,67.0,999.0,21.74
1690,bangalore,2018,Volkswagen,Vento,799000,37070,Petrol,  Manual,2018,Comprehensive,5,First Owner,103.2,1598.0,16.09
1691,bangalore,2020,Kia,Seltos,1118000,22721,Petrol,  Manual,2020,Comprehensive,5,First Owner,113.43,1497.0,16.8
1692,bangalore,2015,Hyundai,Grand,430999,61667,Petrol,  Manual,2015,Comprehensive,5,First Owner,82.0,1197.0,18.9
1693,bangalore,2022,Maruti,Ignis,648000,15710,Petrol,  Manual,2022,Comprehensive,5,First Owner,81.8,1197.0,20.89
1694,bangalore,2021,Hyundai,Creta,1199000,20342,Petrol,  Manual,2021,Comprehensive,5,First Owner,113.18,1497.0,18.0
1695,bangalore,2015,Mercedes-Benz,CLA,1945000,71000,Diesel,  Automatic,2015,Comprehensive,5,First Owner,136.0,2143.0,14.0
1696,bangalore,2016,Honda,City,844999,28738,Petrol,  Automatic,2016,Comprehensive,5,First Owner,117.3,1497.0,18.0
1697,bangalore,2012,Hyundai,i10,335000,48170,Petrol,  Automatic,2012,Comprehensive,5,Second Owner,78.9,1197.0,16.95
1698,bangalore,2021,Renault,Triber,612000,25665,Petrol,  Manual,2021,Comprehensive,7,Second Owner,71.01,999.0,20.0
1699,bangalore,2023,Hyundai,Venue,1042000,9826,Petrol,  Manual,2023,Comprehensive,5,First Owner,118.35,999.0,17.52
1700,bangalore,2014,BMW,1,1748999,41806,Diesel,  Automatic,2014,Comprehensive,5,First Owner,143.0,1995.0,14.0
1701,bangalore,2022,Kia,Seltos,1400000,62000,Petrol,  Manual,2022,Comprehensive,5,First Owner,138.08,1353.0,16.5
1702,bangalore,2021,Kia,Seltos,1725000,20000,Diesel,  Automatic,2021,Comprehensive,5,First Owner,113.43,1493.0,18.0
1703,bangalore,2015,Maruti,Alto,325000,107294,Petrol,  Automatic,2015,Comprehensive,5,First Owner,67.05,998.0,23.95
1704,bangalore,2021,Nissan,Magnite,726000,30405,Petrol,  Automatic,2021,Comprehensive,5,First Owner,98.63,999.0,17.7
1705,bangalore,2018,Hyundai,Verna,641000,42758,Petrol,  Manual,2018,Expired,5,Second Owner,98.6,1368.0,19.1
1706,bangalore,2022,Kia,Seltos,1698999,8100,Petrol,  Automatic,2022,Third Party,5,Second Owner,138.08,1353.0,16.5
1707,bangalore,2014,Hyundai,Grand,366000,94390,Petrol,  Manual,2014,Comprehensive,5,First Owner,81.86,1197.0,18.9
1708,bangalore,2005,Toyota,Innova,545000,170000,Diesel,  Manual,2005,Comprehensive,8,First Owner,100.0,2494.0,12.99
1709,bangalore,2015,Land,Rover,2999000,55000,Diesel,  Automatic,2015,Third Party,5,Second Owner,177.0,1999.0,14.0
1710,bangalore,2020,Renault,KWID,495000,13799,Petrol,  Manual,2020,Expired,5,First Owner,67.0,999.0,23.01
1711,bangalore,2023,Hyundai,i20,892000,21130,Petrol,  Manual,2023,Comprehensive,5,First Owner,81.86,1197.0,17.19
1712,bangalore,2016,Renault,KWID,321000,52845,Petrol,  Manual,2016,Comprehensive,5,First Owner,53.3,799.0,25.17
1713,bangalore,2019,Hyundai,Santro,419000,38927,Petrol,  Manual,2020,Comprehensive,5,Second Owner,68.07,1086.0,20.3
1714,bangalore,2016,Mahindra,KUV,396000,35774,Petrol,  Manual,2016,Expired,6,First Owner,82.0,1198.0,18.15
1715,bangalore,2012,Maruti,Swift,470000,48000,Petrol,  Manual,2012,Comprehensive,5,First Owner,85.8,1197.0,18.6
1716,bangalore,2019,Maruti,XL6,1145000,10996,Petrol,  Automatic,2019,Comprehensive,6,First Owner,103.2,1462.0,18.0
1717,bangalore,2022,Maruti,XL6,1400000,22635,Petrol,  Automatic,2022,Comprehensive,6,First Owner,101.65,1462.0,18.0
1718,bangalore,2023,Volkswagen,Virtus,1800000,300,Petrol,  Automatic,2023,Expired,5,First Owner,113.98,999.0,18.12
1719,bangalore,2020,Tata,Nexon,844999,14000,Petrol,  Manual,2020,Expired,5,First Owner,108.5,1198.0,17.0
1720,bangalore,2020,Kia,Sonet,894999,61502,Petrol,  Manual,2021,Comprehensive,5,First Owner,81.86,1197.0,18.4
1721,bangalore,2021,Kia,Sonet,1140000,84130,Diesel,  Automatic,2021,Comprehensive,5,First Owner,114.41,1493.0,18.0
1722,bangalore,2024,Hyundai,Venue,1245000,5468,Petrol,  Manual,2024,Comprehensive,5,First Owner,118.0,998.0,24.2
1723,bangalore,2019,Honda,Amaze,695000,16000,Petrol,  Automatic,2019,Comprehensive,5,Second Owner,88.76,1199.0,19.0
1724,bangalore,2019,Ford,Aspire,699000,24399,Petrol,  Automatic,2019,Comprehensive,5,First Owner,121.0,1497.0,16.3
1725,bangalore,2021,Kia,Seltos,1800000,28000,Diesel,  Automatic,2021,Comprehensive,5,First Owner,113.43,1493.0,18.0
1726,bangalore,2021,Hyundai,Creta,1595000,59000,Diesel,  Manual,2021,Expired,5,Second Owner,113.45,1493.0,18.0
1727,bangalore,2020,Tata,Nexon,1195000,27596,Electric,  Automatic,2020,Comprehensive,5,First Owner,127.0,0.1,20.0
1728,bangalore,2016,Hyundai,i10,490000,55000,Petrol,  Manual,2016,Third Party,5,First Owner,68.05,1086.0,19.81
1729,bangalore,2011,Hyundai,i10,315000,87000,Petrol,  Manual,2011,Expired,5,Second Owner,78.9,1197.0,20.36
1730,bangalore,2023,Maruti,Baleno,935000,15000,Petrol,  Manual,2023,Comprehensive,5,First Owner,88.5,1197.0,22.35
1731,bangalore,2015,Hyundai,Grand,508000,41477,Petrol,  Manual,2015,Comprehensive,5,First Owner,81.86,1197.0,18.9
1732,bangalore,2015,Mahindra,XUV500,595000,107000,Diesel,  Manual,2015,Comprehensive,7,Second Owner,140.0,2179.0,15.1
1733,bangalore,2017,Maruti,Baleno,625000,34000,Petrol,  Manual,2018,Comprehensive,5,First Owner,83.1,1197.0,21.4
1734,bangalore,2022,Kia,Seltos,1390000,19031,Petrol,  Manual,2022,Expired,5,First Owner,113.43,1497.0,16.8
1735,bangalore,2020,Hyundai,Creta,1550000,74000,Petrol,  Manual,2020,Comprehensive,5,First Owner,113.18,1497.0,17.0
1736,bangalore,2017,Honda,City,750000,30180,Petrol,  Manual,2017,Comprehensive,5,First Owner,116.3,1497.0,16.8
1737,bangalore,2016,Hyundai,i10,380000,46441,Petrol,  Manual,2016,Comprehensive,5,First Owner,68.05,1086.0,19.81
1738,bangalore,2022,Kia,Carens,1410000,34444,Petrol,  Manual,2022,Expired,7,First Owner,138.05,1353.0,18.0
1739,bangalore,2015,Audi,A4,1818000,43603,Diesel,  Automatic,2015,Comprehensive,5,First Owner,187.74,1968.0,14.0
1740,bangalore,2018,Skoda,Octavia,1995000,48012,Petrol,  Automatic,2018,Comprehensive,5,First Owner,178.0,1798.0,15.1
1741,bangalore,2020,Maruti,S-Presso,361000,51574,Petrol,  Manual,2020,Expired,5,First Owner,67.05,998.0,21.7
1742,bangalore,2016,Maruti,Wagon,445000,43947,Petrol,  Manual,2016,Expired,5,First Owner,67.04,998.0,20.51
1743,bangalore,2020,Kia,Sonet,955000,68352,Petrol,  Automatic,2020,Comprehensive,5,First Owner,118.36,998.0,18.3
1744,bangalore,2014,Maruti,Celerio,420000,64157,Petrol,  Manual,2014,Comprehensive,5,First Owner,67.04,998.0,23.1
1745,bangalore,2017,Maruti,Baleno,616000,40853,Petrol,  Manual,2017,Expired,5,First Owner,83.1,1197.0,21.4
1746,bangalore,2020,Hyundai,Creta,1265000,30915,Petrol,  Manual,2020,Comprehensive,5,First Owner,113.18,1497.0,18.0
1747,bangalore,2019,Honda,City,1145000,23000,Petrol,  Automatic,2019,Comprehensive,5,Second Owner,117.6,1497.0,18.0
1748,bangalore,2021,Hyundai,Creta,1365000,32000,Petrol,  Manual,2021,Comprehensive,5,First Owner,113.18,1497.0,14.0
1749,bangalore,2018,Honda,City,745000,41000,Petrol,  Manual,2018,Comprehensive,5,Second Owner,117.6,1497.0,17.4
1750,bangalore,2022,Kia,Carens,1725000,56000,Diesel,  Manual,2022,Comprehensive,6,First Owner,114.41,1493.0,18.0
1751,bangalore,2011,Hyundai,i10,345000,53522,Petrol,  Automatic,2011,Comprehensive,5,First Owner,78.9,1197.0,16.95
1752,bangalore,2012,Hyundai,i10,365000,56000,Petrol,  Manual,2012,Comprehensive,5,First Owner,78.9,1197.0,20.36
1753,bangalore,2021,Hyundai,Grand,690000,28000,Petrol,  Manual,2021,Comprehensive,5,First Owner,81.86,1197.0,20.7
1754,bangalore,2022,Kia,Seltos,1700000,40000,Diesel,  Manual,2022,Comprehensive,5,First Owner,113.43,1493.0,20.8
1755,bangalore,2014,Hyundai,i20,444000,82788,Petrol,  Manual,2014,Comprehensive,5,First Owner,81.83,1197.0,18.6
1756,bangalore,2014,Maruti,Celerio,347000,102667,Petrol,  Manual,2014,Comprehensive,5,First Owner,67.05,998.0,21.63
1757,bangalore,2020,Renault,Triber,590000,22317,Petrol,  Automatic,2020,Comprehensive,7,First Owner,71.01,999.0,18.2
1758,bangalore,2020,Hyundai,Aura,726000,12639,Petrol,  Automatic,2020,Comprehensive,5,First Owner,81.86,1197.0,20.1
1759,bangalore,2016,Hyundai,Creta,875000,45000,Petrol,  Manual,2016,Expired,5,Second Owner,121.3,1591.0,15.29
1760,bangalore,2020,Kia,Seltos,905000,94350,Petrol,  Manual,2020,Expired,5,First Owner,113.43,1497.0,16.8
1761,bangalore,2016,Mahindra,KUV,347000,33466,Petrol,  Manual,2016,Comprehensive,6,Third Owner,82.0,1198.0,18.15
1762,bangalore,2017,Volkswagen,Polo,850000,46000,Petrol,  Automatic,2018,Expired,5,Second Owner,103.5,1197.0,17.21
1763,bangalore,2019,Kia,Seltos,1130000,90397,Petrol,  Automatic,2019,Zero Dep,5,First Owner,138.08,1353.0,16.5
1764,bangalore,2018,Tata,Tiago,575000,6606,Petrol,  Automatic,2018,Comprehensive,5,First Owner,84.0,1199.0,23.84
1765,bangalore,2016,Maruti,Ciaz,594000,36070,Petrol,  Manual,2016,Third Party,5,First Owner,91.1,1373.0,20.73
1766,bangalore,2017,Hyundai,Grand,436000,54772,Petrol,  Manual,2017,Comprehensive,5,First Owner,81.86,1197.0,18.9
1767,bangalore,2018,Honda,City,899000,43340,Petrol,  Manual,2018,Comprehensive,5,First Owner,117.6,1497.0,17.4
1768,bangalore,2020,Maruti,Wagon,594000,16549,Petrol,  Manual,2020,Comprehensive,5,First Owner,81.8,1197.0,20.52
1769,bangalore,2023,Hyundai,i20,977999,17965,Petrol,  Manual,2023,Comprehensive,5,First Owner,81.86,1197.0,17.19
1770,bangalore,2018,Maruti,Celerio,497000,47359,Petrol,  Automatic,2018,Comprehensive,5,First Owner,67.04,998.0,23.1
1771,bangalore,2020,Renault,Triber,573000,29303,Petrol,  Automatic,2020,Zero Dep,7,Second Owner,71.01,999.0,18.2
1772,bangalore,2016,Hyundai,Grand,446000,34189,Petrol,  Manual,2016,Comprehensive,5,First Owner,82.0,1197.0,18.9
1773,bangalore,2012,Honda,Brio,365000,54000,Petrol,  Manual,2012,Comprehensive,5,Second Owner,86.8,1198.0,19.4
1774,bangalore,2013,Skoda,Superb,611000,59500,Petrol,  Manual,2013,Expired,5,Second Owner,157.8,1798.0,13.14
1775,bangalore,2019,Tata,Nexon,865000,36001,Petrol,  Manual,2019,Comprehensive,5,First Owner,108.5,1198.0,17.0
1776,bangalore,2014,Hyundai,i20,315000,93747,Petrol,  Manual,2014,Comprehensive,5,First Owner,95.76,1197.0,17.0
1777,bangalore,2015,Hyundai,Grand,434999,44934,Petrol,  Manual,2015,Comprehensive,5,First Owner,82.0,1197.0,18.9
1778,bangalore,2019,Maruti,Ertiga,994999,29114,Petrol,  Automatic,2019,Comprehensive,7,Second Owner,103.0,1462.0,18.69
1779,bangalore,2019,Kia,Seltos,1465000,26819,Petrol,  Manual,2020,Expired,5,First Owner,138.08,1353.0,16.5
1780,bangalore,2019,Hyundai,i20,682000,92220,Petrol,  Manual,2019,Comprehensive,5,First Owner,81.86,1197.0,18.6
1781,bangalore,2010,Maruti,Swift,330000,72756,Petrol,  Manual,2010,Comprehensive,5,First Owner,81.8,1197.0,21.21
1782,bangalore,2013,Skoda,Superb,625000,59000,Petrol,  Manual,2013,Expired,5,Second Owner,157.8,1798.0,13.14
1783,bangalore,2014,Honda,City,625000,84721,Petrol,  Automatic,2014,Comprehensive,5,First Owner,117.3,1497.0,18.0
1784,bangalore,2022,Maruti,Ciaz,936000,19600,Petrol,  Manual,2022,Comprehensive,5,First Owner,103.25,1462.0,21.56
1785,bangalore,2014,Maruti,Celerio,345000,64000,Petrol,  Automatic,2014,Comprehensive,5,Second Owner,67.04,998.0,23.1
1786,bangalore,2022,Hyundai,Creta,1764999,40000,Diesel,  Manual,2022,Third Party,5,First Owner,113.45,1493.0,18.0
1787,bangalore,2018,Jeep,Compass,1295000,45630,Diesel,  Manual,2018,Comprehensive,5,Second Owner,170.0,1956.0,17.1
1788,bangalore,2021,Tata,Nexon,1025000,52000,Petrol,  Automatic,2021,Comprehensive,5,First Owner,118.36,1199.0,16.35
1789,bangalore,2021,Jeep,Compass,2424000,27046,Diesel,  Automatic,2021,Comprehensive,5,First Owner,167.67,1956.0,14.9
1790,bangalore,2019,Ford,Ecosport,860000,32950,Petrol,  Manual,2019,Comprehensive,5,First Owner,110.0,1499.0,15.8
1791,bangalore,2018,Mahindra,KUV,472000,41730,Petrol,  Manual,2018,Comprehensive,6,First Owner,82.0,1198.0,18.15
1792,bangalore,2015,Honda,City,610000,58728,Diesel,  Manual,2015,Comprehensive,5,Second Owner,97.89,1498.0,24.1
1793,bangalore,2020,Hyundai,i20,725000,36000,Petrol,  Manual,2020,Comprehensive,5,Second Owner,81.86,1197.0,18.6
1794,bangalore,2015,Honda,Jazz,512000,50629,Petrol,  Manual,2015,Comprehensive,5,First Owner,88.5,1199.0,17.1
1795,bangalore,2019,Kia,Seltos,1295000,34000,Petrol,  Automatic,2019,Expired,5,First Owner,138.08,1353.0,16.5
1796,bangalore,2016,Hyundai,i20,564000,77514,Petrol,  Manual,2016,Comprehensive,5,First Owner,81.83,1197.0,18.6
1797,bangalore,2015,Maruti,Wagon,358000,21729,Petrol,  Manual,2015,Third Party,5,First Owner,67.04,998.0,20.51
1798,bangalore,2014,Audi,A4,1495000,72000,Diesel,  Automatic,2014,Comprehensive,5,First Owner,147.51,1968.0,16.55
1799,bangalore,2011,Hyundai,i10,315000,59000,Petrol,  Manual,2011,Comprehensive,5,Third Owner,78.9,1197.0,20.36
1800,bangalore,2017,Renault,KWID,334000,32773,Petrol,  Manual,2017,Comprehensive,5,Second Owner,67.0,999.0,23.01
1801,bangalore,2018,Ford,Freestyle,542000,58681,Petrol,  Manual,2019,Comprehensive,5,First Owner,94.68,1194.0,19.0
1802,bangalore,2022,Maruti,Ignis,700000,1704,Petrol,  Manual,2023,Comprehensive,5,First Owner,81.8,1197.0,20.89
1803,bangalore,2018,Mercedes-Benz,GLC,3795000,46580,Diesel,  Automatic,2020,Comprehensive,5,Second Owner,170.0,2143.0,14.0
1804,bangalore,2017,Maruti,Swift,630000,66000,Diesel,  Manual,2017,Comprehensive,5,First Owner,74.0,1248.0,25.2
1805,bangalore,2020,Hyundai,i20,650000,69000,Petrol,  Manual,2020,Comprehensive,5,Fourth Owner,81.86,1197.0,18.6
1806,bangalore,2017,Maruti,Dzire,488999,9182,Petrol,  Manual,2017,Comprehensive,5,First Owner,80.0,1197.0,24.79
1807,bangalore,2021,Kia,Sonet,1041000,38943,Petrol,  Manual,2021,Comprehensive,5,First Owner,81.86,1197.0,18.4
1808,bangalore,2019,Volkswagen,Tiguan,2471000,67000,Diesel,  Automatic,2019,Expired,5,First Owner,141.0,1968.0,16.65
1809,bangalore,2015,Hyundai,Grand,393000,55211,Petrol,  Manual,2015,Expired,5,Second Owner,82.0,1197.0,18.9
1810,bangalore,2016,Honda,Jazz,438999,67943,Petrol,  Manual,2016,Expired,5,Second Owner,88.7,1199.0,18.7
1811,bangalore,2014,Honda,City,497000,107274,Diesel,  Manual,2014,Comprehensive,5,Second Owner,98.6,1498.0,26.0
1812,bangalore,2021,Tata,Nexon,844999,52563,Petrol,  Manual,2021,Comprehensive,5,First Owner,118.35,1199.0,17.33
